,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
175,51031020800,1363,49228,2563,0.0520638660924677,1959.4,427.7,176.2
176,51031020900,1459,56796,3066,0.05398267483625607,2223.0,643.7,199.5
177,51033030100,1483,71907,2627,0.03653329995688876,2089.2,294.8,243.5
178,51033030201,1103,81711,2567,0.0314155988789759,1857.8,597.4,111.7
179,51033030202,729,71350,3001,0.04206026629292221,2185.4,623.7,191.7
180,51033030300,1212,76939,2647,0.03440387839717179,2305.4,245.7,96.0
181,51033030400,744,68402,2780,0.04064208648869916,2193.0,348.6,238.7
182,51033030500,4385,83606,2742,0.03279668923283018,2258.0,391.8,91.9
183,51033030600,1255,76869,2708,0.03522876582237313,2266.0,250.2,191.9
184,51035080100,1349,57174,2852,0.04988281386644279,2313.5,312.0,226.1
185,51035080200,1960,50297,2096,0.041672465554605645,1755.3,145.4,195.5
186,51035080300,1871,53923,2325,0.04311703725682918,1897.6,150.5,276.9
187,51035080400,2275,54616,2391,0.04377837996191592,1977.4,163.1,250.5
188,51035080500,2221,57791,2617,0.04528386773026942,2112.1,219.8,285.2
189,51035080601,806,49048,2823,0.05755586364377752,2315.8,193.2,313.8
190,51035080602,1893,50748,2515,0.04955860329471112,2150.4,133.9,230.8
191,51036600100,1181,73337,2603,0.03549367986146147,2090.2,331.5,181.1
192,51036600200,880,69462,2731,0.03931646079871009,2262.0,314.7,154.2
193,51036600300,795,74805,3130,0.041842122852750484,2327.2,468.1,335.0
194,51037930100,2058,49827,3134,0.06289762578521685,2291.9,616.6,225.9
195,51037930200,1135,49588,2921,0.05890538033395176,2199.0,508.4,213.3
196,51037930300,1350,54313,3344,0.061569053449450406,2466.6,626.9,250.8
197,51041100106,1098,110144,2639,0.023959543869843114,2053.2,197.7,388.3
198,51041100107,1028,52432,1647,0.031412114739090634,1447.1,176.4,23.9
199,51041100205,3021,56413,1909,0.03383971779554358,1579.6,236.0,93.5
200,51041100206,2220,86610,2256,0.026047800484932455,1994.4,228.3,33.5
201,51041100208,1058,107678,2234,0.02074704210702279,1737.2,395.3,102.0
202,51041100209,2524,82669,2133,0.025801691081300124,1771.9,245.0,116.3
203,51041100210,630,61939,2111,0.03408191930770597,1720.8,251.7,138.8
204,51041100300,970,42363,2180,0.05146000047211009,1845.4,202.9,131.9
205,51041100403,2523,107456,2319,0.021580926146515782,1899.5,351.7,67.7
206,51041100404,896,34014,1617,0.04753924854471688,1431.4,120.7,65.2
207,51041100405,817,48642,1870,0.03844414292175486,1598.8,99.5,171.5
208,51041100406,589,27139,1681,0.06194038100151074,1322.7,308.1,50.6
209,51041100407,1166,52847,2346,0.044392302306658846,2123.2,90.8,132.4
210,51041100409,2401,85934,2329,0.027102194707566273,1901.0,258.9,169.5
211,51041100410,1101,50313,1527,0.030350008944010496,1328.9,183.5,14.3
212,51041100505,2147,81769,1968,0.024067800755787645,1603.7,288.8,75.0
213,51041100506,2062,82356,2222,0.02698042644130361,1810.6,376.5,34.4
214,51041100507,2372,109101,2492,0.022841220520435194,1837.1,615.7,39.4
215,51041100508,1869,75099,2110,0.028096246288232866,1832.8,236.3,41.3
216,51041100509,2340,108480,2492,0.02297197640117994,1758.6,698.1,35.1
217,51041100510,1523,79361,2114,0.02663776918133592,1803.9,138.3,171.8
218,51041100600,471,53537,2367,0.044212413844630816,1982.9,203.8,179.9
219,51041100701,1957,65347,2466,0.03773700399406247,2067.4,306.3,92.8
220,51041100702,697,73191,2616,0.03574209943845555,2157.8,362.3,95.5
221,51041100703,2710,106131,2769,0.026090397716030188,2073.5,620.5,75.0
222,51041100804,1785,81389,2153,0.02645320620722702,1593.3,421.1,138.3
223,51041100805,1803,79128,2321,0.029332221211202103,2064.3,149.4,107.1
224,51041100806,1297,55798,2332,0.0417936126742894,1801.2,502.8,28.1
225,51041100807,651,77839,2223,0.028558948599031336,1867.4,215.1,140.6
226,51041100812,2149,88087,2251,0.02555428156254612,1839.3,313.0,98.6
227,51041100814,1249,73714,2142,0.029058252163768075,2001.6,105.3,34.7
228,51041100815,1590,100331,2215,0.022076925377002125,1929.8,214.5,70.9
229,51041100816,1690,77462,2147,0.02771681598719372,1910.9,155.7,80.4
230,51041100817,1236,58526,1905,0.03254963605918737,1484.9,368.5,51.2
231,51041100818,1325,107138,2352,0.02195299520244918,1968.9,341.8,41.3
232,51041100819,2556,69398,2237,0.03223435833885703,1914.7,231.3,91.1
233,51041100820,1191,84493,2009,0.023777117631046358,1754.7,224.4,30.3
234,51041100821,1655,126112,2401,0.019038632326820605,1934.0,427.5,39.2
235,51041100822,2027,128271,2434,0.018975450413577503,1736.0,668.0,30.2
236,51041100823,2355,101292,1981,0.019557319432926587,1653.0,313.9,13.9
237,51041100902,1553,109690,2514,0.02291913574619382,1821.3,322.7,369.9
238,51041100907,988,79260,2119,0.02673479687105728,1736.9,293.8,88.0
239,51041100910,1926,76275,2235,0.029301868239921338,1965.2,147.1,122.4
240,51041100912,2608,100193,2333,0.023285059834519378,2089.3,184.1,60.1
241,51041100915,1754,76255,1969,0.025821257622450987,1664.1,266.3,39.1
242,51041100919,2644,85690,2172,0.025347181701482088,1917.3,185.4,69.4
243,51041100920,702,82590,1510,0.018283085119263832,1388.4,104.9,16.2
244,51041100921,2658,77094,1943,0.0252029989363634,1691.8,220.8,30.2
245,51041100922,1902,80924,2237,0.027643220799762742,1862.4,309.6,65.5
