,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
172,IA,OWNER,1940-59,10-19 UNIT,NONE,100-150%,0.0,0.0,0.0,0.0,0.0,
173,IA,OWNER,1940-59,10-19 UNIT,NONE,150-200%,0.184,0.0,0.0,0.0,0.0,
174,IA,OWNER,1940-59,10-19 UNIT,NONE,200-400%,0.985,0.0,0.0,0.0,0.0,
175,IA,OWNER,1940-59,10-19 UNIT,NONE,400%+,1.181,0.0,0.0,0.0,0.0,
176,IA,OWNER,1940-59,10-19 UNIT,FUEL OIL,0-100%,0.287,0.0,0.0,0.0,0.0,
177,IA,OWNER,1940-59,10-19 UNIT,FUEL OIL,100-150%,0.669,0.0,0.0,0.0,0.0,
178,IA,OWNER,1940-59,10-19 UNIT,FUEL OIL,150-200%,0.664,0.0,0.0,0.0,0.0,
179,IA,OWNER,1940-59,10-19 UNIT,FUEL OIL,200-400%,2.035,0.0,0.0,0.0,0.0,
180,IA,OWNER,1940-59,10-19 UNIT,FUEL OIL,400%+,0.472,0.0,0.0,0.0,0.0,
181,IA,OWNER,1940-59,2 UNIT,BOTTLED GAS,0-100%,3.324,0.0,0.0,0.0,0.0,
182,IA,OWNER,1940-59,2 UNIT,BOTTLED GAS,100-150%,4.209,11187.11,4595.39,1859.44,0.0,57.699999999999996
183,IA,OWNER,1940-59,2 UNIT,BOTTLED GAS,150-200%,3.506,13382.31,3156.49,1285.32,0.0,33.19
184,IA,OWNER,1940-59,2 UNIT,BOTTLED GAS,200-400%,8.486,27263.82,951.07,1227.36,51.32,8.18
185,IA,OWNER,1940-59,2 UNIT,BOTTLED GAS,400%+,15.857,55452.58,474.05,827.44,252.69,2.8000000000000003
186,IA,OWNER,1940-59,2 UNIT,ELECTRICITY,0-100%,2.202,0.0,0.0,0.0,0.0,
187,IA,OWNER,1940-59,2 UNIT,ELECTRICITY,100-150%,9.745,16714.73,2931.42,0.0,0.0,17.54
188,IA,OWNER,1940-59,2 UNIT,ELECTRICITY,150-200%,11.777,7732.36,1355.47,0.0,0.0,17.53
189,IA,OWNER,1940-59,2 UNIT,ELECTRICITY,200-400%,19.801,9795.15,204.74,39.37,0.0,2.4899999999999998
190,IA,OWNER,1940-59,2 UNIT,ELECTRICITY,400%+,12.818,6147.89,104.87,111.13,0.0,3.51
191,IA,OWNER,1940-59,2 UNIT,OTHER,0-100%,0.0,0.0,0.0,0.0,0.0,
192,IA,OWNER,1940-59,2 UNIT,OTHER,100-150%,0.411,0.0,0.0,0.0,0.0,
193,IA,OWNER,1940-59,2 UNIT,OTHER,150-200%,0.451,0.0,0.0,0.0,0.0,
194,IA,OWNER,1940-59,2 UNIT,OTHER,200-400%,0.377,0.0,0.0,0.0,0.0,
195,IA,OWNER,1940-59,2 UNIT,OTHER,400%+,2.162,0.0,0.0,0.0,0.0,
196,IA,OWNER,1940-59,2 UNIT,SOLAR,0-100%,0.0,0.0,0.0,0.0,0.0,
197,IA,OWNER,1940-59,2 UNIT,SOLAR,100-150%,0.0,0.0,0.0,0.0,0.0,
198,IA,OWNER,1940-59,2 UNIT,SOLAR,150-200%,0.0,0.0,0.0,0.0,0.0,
199,IA,OWNER,1940-59,2 UNIT,SOLAR,200-400%,0.0,0.0,0.0,0.0,0.0,
200,IA,OWNER,1940-59,2 UNIT,SOLAR,400%+,0.0,0.0,0.0,0.0,0.0,
201,IA,OWNER,1940-59,2 UNIT,UTILITY GAS,0-100%,6.657,627.41,33.29,30.1,0.0,10.100000000000001
202,IA,OWNER,1940-59,2 UNIT,UTILITY GAS,100-150%,14.016,0.0,0.0,0.0,0.0,
203,IA,OWNER,1940-59,2 UNIT,UTILITY GAS,150-200%,21.953,11715.2,192.2,209.05,0.0,3.4299999999999997
204,IA,OWNER,1940-59,2 UNIT,UTILITY GAS,200-400%,62.275,30836.57,206.17,175.91,0.0,1.24
205,IA,OWNER,1940-59,2 UNIT,UTILITY GAS,400%+,24.655,84739.02,197.88,502.88,0.0,0.83
206,IA,OWNER,1940-59,2 UNIT,WOOD,0-100%,0.374,0.0,0.0,0.0,0.0,
207,IA,OWNER,1940-59,2 UNIT,WOOD,100-150%,0.707,0.0,0.0,0.0,0.0,
208,IA,OWNER,1940-59,2 UNIT,WOOD,150-200%,0.271,0.0,0.0,0.0,0.0,
209,IA,OWNER,1940-59,2 UNIT,WOOD,200-400%,3.714,23441.59,1265.84,154.5,0.0,6.0600000000000005
210,IA,OWNER,1940-59,2 UNIT,WOOD,400%+,2.596,0.0,0.0,0.0,0.0,
211,IA,OWNER,1940-59,2 UNIT,COAL,0-100%,0.0,0.0,0.0,0.0,0.0,
212,IA,OWNER,1940-59,2 UNIT,COAL,100-150%,0.0,0.0,0.0,0.0,0.0,
213,IA,OWNER,1940-59,2 UNIT,COAL,150-200%,0.0,0.0,0.0,0.0,0.0,
214,IA,OWNER,1940-59,2 UNIT,COAL,200-400%,0.0,0.0,0.0,0.0,0.0,
215,IA,OWNER,1940-59,2 UNIT,COAL,400%+,0.0,0.0,0.0,0.0,0.0,
216,IA,OWNER,1940-59,2 UNIT,NONE,0-100%,0.063,0.0,0.0,0.0,0.0,
217,IA,OWNER,1940-59,2 UNIT,NONE,100-150%,0.021,0.0,0.0,0.0,0.0,
218,IA,OWNER,1940-59,2 UNIT,NONE,150-200%,0.019,0.0,0.0,0.0,0.0,
219,IA,OWNER,1940-59,2 UNIT,NONE,200-400%,5.384,0.0,0.0,0.0,0.0,
220,IA,OWNER,1940-59,2 UNIT,NONE,400%+,2.937,0.0,0.0,0.0,0.0,
221,IA,OWNER,1940-59,2 UNIT,FUEL OIL,0-100%,0.118,0.0,0.0,0.0,0.0,
222,IA,OWNER,1940-59,2 UNIT,FUEL OIL,100-150%,0.289,0.0,0.0,0.0,0.0,
223,IA,OWNER,1940-59,2 UNIT,FUEL OIL,150-200%,0.232,0.0,0.0,0.0,0.0,
224,IA,OWNER,1940-59,2 UNIT,FUEL OIL,200-400%,0.449,0.0,0.0,0.0,0.0,
225,IA,OWNER,1940-59,2 UNIT,FUEL OIL,400%+,2.133,0.0,0.0,0.0,0.0,
226,IA,OWNER,1940-59,3-4 UNIT,BOTTLED GAS,0-100%,0.869,0.0,0.0,0.0,0.0,
227,IA,OWNER,1940-59,3-4 UNIT,BOTTLED GAS,100-150%,0.263,0.0,0.0,0.0,0.0,
228,IA,OWNER,1940-59,3-4 UNIT,BOTTLED GAS,150-200%,4.906,23649.95,0.0,0.0,0.0,0.0
229,IA,OWNER,1940-59,3-4 UNIT,BOTTLED GAS,200-400%,1.557,19570.75,0.0,0.0,0.0,0.0
230,IA,OWNER,1940-59,3-4 UNIT,BOTTLED GAS,400%+,6.654,31853.34,612.22,609.29,0.0,3.83
