,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
134,PA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,200-400%,137.538,34810.18,1360.92,24.02,901.41,6.569999999999999
135,PA,OWNER,1940-59,MOBILE_TRAILER,FUEL OIL,400%+,63.987,75051.21,561.55,160.03,510.95,1.6400000000000001
136,PA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,0-100%,2.269,0.0,0.0,0.0,0.0,
137,PA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,100-150%,0.496,0.0,0.0,0.0,0.0,
138,PA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,150-200%,0.715,0.0,0.0,0.0,0.0,
139,PA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,200-400%,3.418,0.0,0.0,0.0,0.0,
140,PA,OWNER,1940-59,10-19 UNIT,BOTTLED GAS,400%+,7.283,0.0,0.0,0.0,0.0,
141,PA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,0-100%,19.73,1996.92,179.64,0.0,0.0,9.0
142,PA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,100-150%,5.971,5485.34,402.48,0.0,0.0,7.340000000000001
143,PA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,150-200%,4.03,0.2,0.0,0.0,0.0,0.0
144,PA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,200-400%,16.2,29688.74,989.14,0.0,0.0,3.3300000000000005
145,PA,OWNER,1940-59,10-19 UNIT,ELECTRICITY,400%+,43.212,68166.35,752.79,0.0,0.0,1.0999999999999999
146,PA,OWNER,1940-59,10-19 UNIT,OTHER,0-100%,0.394,0.0,0.0,0.0,0.0,
147,PA,OWNER,1940-59,10-19 UNIT,OTHER,100-150%,0.003,0.0,0.0,0.0,0.0,
148,PA,OWNER,1940-59,10-19 UNIT,OTHER,150-200%,0.984,0.0,0.0,0.0,0.0,
149,PA,OWNER,1940-59,10-19 UNIT,OTHER,200-400%,1.222,0.0,0.0,0.0,0.0,
150,PA,OWNER,1940-59,10-19 UNIT,OTHER,400%+,1.089,0.0,0.0,0.0,0.0,
