,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
1442150,SC,45001,Abbeville,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
1442521,SC,45075,Orangeburg,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,2.044504,TON
1443076,SC,45009,Bamberg,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.00436380734,TON
1443082,SC,45021,Cherokee,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.006024061,TON
1450058,SC,45055,Kershaw,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.021776019,TON
1450126,SC,45039,Fairfield,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00061476729,TON
1453699,SC,45063,Lexington,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,14.07509135,TON
1456842,SC,45005,Allendale,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
1458260,SC,45057,Lancaster,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,1.611285,TON
1460202,SC,45035,Dorchester,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0024066052,TON
1460577,SC,45081,Saluda,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,1.065908,TON
1461253,SC,45075,Orangeburg,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.006699767,TON
1462515,SC,45059,Laurens,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.035533800000000004,TON
1462901,SC,45029,Colleton,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.03332297,TON
1463665,SC,45037,Edgefield,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
1466236,SC,45023,Chester,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.4080588,TON
1466888,SC,45061,Lee,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.04902692,TON
1467783,SC,45043,Georgetown,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.5143419,TON
1467806,SC,45063,Lexington,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
1467830,SC,45091,York,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.2768275,TON
1469241,SC,45077,Pickens,Commercial Cooking,Volatile Organic Compounds,CAP,8.49153334,TON
1469773,SC,45081,Saluda,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,4.15170336,TON
1471180,SC,45085,Sumter,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,2.9744450000000002,TON
1471841,SC,45031,Darlington,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.03952118,TON
1472781,SC,45087,Union,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
1474123,SC,45013,Beaufort,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,51.288965999999995,TON
1475519,SC,45081,Saluda,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,4.229813,TON
