,Operator ID,Operator Name,Operator Type,State,2010 - Main Miles Built,2011 - Main Miles Built,2012 - Main Miles Built,2013 - Main Miles Built,2014 - Main Miles Built,2015 - Main Miles Built,2016 - Main Miles Built,2017 - Main Miles Built,2018 - Main Miles Built,2019 - Main Miles Built,2020 - Main Miles Built
747,12222,MASON MUNICIPLE GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,2,0,0,0,0,0
748,12216,"MARTINSVILLE GAS DEPT, CITY OF",Municipal Owned,IL,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0
749,12208,MARTIN GAS INC,Privately Owned,KY,0,0,0,0,0,0,0,0,0,0,0
750,12204,"MARTIN, CITY OF",Municipal Owned,TN,0.75,0.48,0.27,0.0,0.0,0.1499999999999999,0.0,0.0,0.7600000000000002,0.0,0.645
751,12186,"MARSHALL GAS DEPT, CITY OF",Municipal Owned,IL,1,0,0,0,2,0,0,0,0,0,5
752,12180,MARSHALL COUNTY GAS DISTRICT,Municipal Owned,AL,0,58,45,34,12,21,38,40,25,20,48
753,12174,MARKHAM GAS CORP,Privately Owned,TX,0,0,0,0,0,0,0,0,13,0,13
754,12168,MARION NATURAL GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,0,0,0,1,2,0
755,12162,MARINGOUIN GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,1,0
756,12150,"MARIANNA, CITY OF",Municipal Owned,FL,1,0,7,0,0,5,0,0,0,0,0
757,12120,MAPLESVILLE GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
758,12102,MANNING NATURAL GAS DEPT,Municipal Owned,IA,0,0,0,0,0.5,2.85,0.6499999999999999,0.03000000000000025,-0.33000000000000007,0.0,4.1
759,12096,"MANNFORD MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,OK,0,0,1,0,2.375,0.6000000000000001,0.49999999999999956,0.0,0.0,0.0,0
760,12090,MANILLA MUNICIPAL GAS DEPT,Municipal Owned,IA,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
761,12042,MADISONVILLE GAS SYSTEM,Municipal Owned,TN,0,0,0,0,0,0,1,0,1.2000000000000002,0.17999999999999972,3.28
762,12036,MADISONVILLE GAS SYSTEM,Municipal Owned,LA,3,3,2,5,4,2,4.100000000000001,5.0,3.0,7.199999999999996,6
763,12030,"MADISON, CITY OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
764,12024,"MADISON GAS SYSTEM, CITY OF",Municipal Owned,GA,1.5,3.9000000000000004,1.6999999999999993,0.5700000000000003,0.40000000000000036,0.2400000000000002,0.8899999999999988,3.49,0.14000000000000057,0.4800000000000004,2.25
765,12018,MADISON GAS & ELECTRIC CO,Investor Owned,WI,25,34,27,68,69,97,85,90,69,62,41
766,12012,"MADISON GAS DEPT, CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,0.12,0.0,0
767,12006,"MACON GAS DEPT MUNICIPAL UTILITIES, CITY OF",Municipal Owned,MO,0.139,0.8099999999999999,0.2420000000000001,0.31899999999999995,0.33899999999999997,0.7020000000000002,0.8239999999999998,0.7000000000000002,0.0,0.3330000000000002,0.207
768,11960,LYTLE MUNICIPAL SYSTEM,Municipal Owned,TX,0,0.4,0.0,0.43999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0
769,11952,"LYONS GAS SYSTEM, CITY OF",Municipal Owned,NE,0.2,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
770,11944,"LYONS GAS DEPT, CITY OF",Municipal Owned,KS,0,0.22,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0
771,11896,"LUMPKIN GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0,0.096,1.7169999999999999,0.0,0.0,0.0,0.0,0.0,0
772,11840,"LOUISVILLE GAS SYSTEM, VILLAGE OF",Municipal Owned,IL,0,0,0,0,0,0.352,0.0,0.0,0.0,0.0,0.1
773,11832,"LOUISVILLE GAS & WATER, CITY OF",Municipal Owned,GA,0,0,0,1,0,0,0,0,0.5,0.0,0
774,11824,LOUISVILLE GAS & ELECTRIC CO,Investor Owned,KY,26.07,75.47,41.55999999999999,47.30000000000001,67.29999999999998,46.900000000000034,41.099999999999966,29.69999999999999,41.160000000000025,20.829999999999984,16.75
775,11800,ATMOS ENERGY CORPORATION - LOUISIANA,Privately Owned,LA,46,17,22.5,39.7,62.17,129.15999999999997,102.31,200.06,154.88,146.49,73.22
776,11784,"LOUISBURG NATURAL GAS UTILITIES, CITY OF",Municipal Owned,KS,0,0.51,0.0,1.91,0.010000000000000231,0.20999999999999996,-0.010000000000000231,0.0,0.1499999999999999,-0.10999999999999988,0.27
777,11776,LOUDON UTILITIES GAS DEPT,Municipal Owned,TN,0.239,0.066,0.54,0.42399999999999993,2.713,0.7729999999999997,0.17400000000000038,0.09899999999999931,0.6580000000000004,0.32699999999999996,0.676
778,11768,LOS ALAMOS COUNTY UTILITIES,Municipal Owned,NM,0,3,2,1,0,1,1,4,0,1,3
779,11760,LORIMOR MUNICIPAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
780,11752,"LORETTO GAS SYSTEM, CITY OF",Municipal Owned,TN,2,0,0,0,0,0,0,0,0,0,0
781,11744,"LORDSBURG, CITY OF",Municipal Owned,NM,0,0,0,0,0,0,0,0,0,0,0
782,11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,Investor Owned,NY,76,69,81,104,105,123,148,182,289,223.952,98.241
783,11712,"LONG BEACH GAS DEPT, CITY OF",Municipal Owned,CA,13,17,21,18,12,8,2,8,3.25,5.510000000000005,0.74
784,11656,"LOGANSPORT GAS DEPT, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
785,11652,LOGAN TOWNSHIP GAS USERS ASSOC INC,Cooperative,AR,0,0,0,7.05,0.0,0.0,0.0,-7.05,7.05,0.0,0
786,11624,LOBELVILLE GAS CO,Municipal Owned,TN,0,0,1,0,0,0,0,2,7,0,0
787,11606,"LIVONIA, VILLAGE OF",Municipal Owned,LA,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
788,11604,"LIVINGSTON, TOWN OF",Municipal Owned,LA,0,0,15,0,0,0,0,0,0,0,0
789,11600,LIVINGSTON GAS DEPARTMENT,Municipal Owned,TN,0,0,0,0.3,0.0,0.0,0.0,0.0,0.5,0.3999999999999999,0
790,11595,"LIVINGSTON UTILITIES BOARD, CITY OF",Municipal Owned,AL,2,0,0,10,0,0.1999999999999993,0.0,0.0,0.0,0.0,0
791,11576,"LIVE OAK GAS DEPT, CITY OF",Municipal Owned,FL,0,0,0.083,0.0,0.0,0.777,0.0,0.08999999999999997,0.0,4.41,0
792,11560,"LITTLE RIVER MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
793,11536,LINTON MUNICIPAL GAS,Municipal Owned,IN,0,0,0,0.479,0.04700000000000004,0.08599999999999997,0.0,0.0,0.16300000000000003,0.0,0
794,11529,LINEVILLE NATURAL GAS SYSTEM,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
795,11520,"LINDEN NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,TN,0,0,7,2,0,0,28,0,0,0,0
796,11480,"LIBERTY MUNICIPLE SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0.4
797,11472,"LIBERTY GAS SYSTEM, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
798,11468,LIBERAL MUNICIPAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
799,11456,"LEXINGTON GAS DEPT, CITY OF",Municipal Owned,NC,14.96,4.879999999999999,7.300000000000001,3.8299999999999983,12.770000000000003,8.759999999999998,11.049999999999997,3.5400000000000063,5.659999999999997,9.469999999999999,3.61
800,11448,LEXINGTON GAS SYSTEM,Municipal Owned,TN,0,4,4,2,0,3,0,1,1,0,1
801,11416,LEWISBURG GAS DEPARTMENT,Municipal Owned,TN,0,0.07,0.0,0.27,0.24999999999999994,12.85,2.1799999999999997,0.9100000000000019,0.9599999999999973,4.130000000000003,0.09
802,11410,LEWISPORT NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,1,0.5,0.0,0.0,0.19999999999999996,0.0,0.30000000000000004,0
803,11392,LEONVILLE GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
804,11384,LENOX MUNICIPAL GAS SYSTEM,Municipal Owned,IA,1,0,0,0,0,0,0,0,0,0,0
805,11376,LENOIR CITY UTILITIES BOARD,Municipal Owned,TN,0,5,1,0,-5,2.5,0.0,3.0,0.0,1.0,3
806,11368,LEITCHFIELD GAS SYSTEM UTILITIES,Municipal Owned,KY,1,0,0,1,3,0,2,2,0,3,2
807,11352,"LEESBURG, CITY OF",Municipal Owned,FL,0.72,0.05700000000000005,0.0,0.0,0.0,3.396,0.03399999999999981,1.4939999999999998,30.817999999999998,25.721000000000004,21.126
808,11344,LEBO MUNICIPAL GAS SYSTEM,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
809,11336,"LEBANON GAS DEPT, CITY OF",Municipal Owned,TN,1,6,3,12,6,5,3,3,7,8,4
810,11320,"LAWRENCEVILLE, CITY OF",Municipal Owned,GA,6.7,9.100000000000001,30.400000000000002,1.2999999999999972,1.7999999999999972,11.800000000000004,10.100000000000001,12.810000000000002,23.72999999999999,12.719999999999999,14.36
811,11296,"LAWRENCEBURG GAS DEPT, CITY OF",Municipal Owned,TN,0.545,0.42999999999999994,4.276000000000001,0.20599999999999952,0.06400000000000006,0.11300000000000043,3.049999999999999,0.0,1.6800000000000015,0.7099999999999991,2.39
812,11288,SYCAMORE GAS COMPANY,Privately Owned,IN,2.683,1.4910000000000005,1.5629999999999997,1.2590000000000003,0.8089999999999993,1.4540000000000006,0.35299999999999976,1.0069999999999997,1.2400000000000002,2.5589999999999993,3.305
813,11264,LAURENS COMMISSION OF PUBLIC WORKS,Municipal Owned,SC,2,10,-6,2,0,7,5,4,5,17,9
814,11248,LAS VEGAS NATURAL GAS SYSTEM,Municipal Owned,NM,0,0,0,0,0,0,0,0,0,0,0
815,11240,"LAS CRUCES, CITY OF",Municipal Owned,NM,10.67,159.75,20.47,4.200000000000017,5.740000000000009,2.9599999999999795,4.0,16.07000000000002,22.539999999999992,1.1699999999999875,28.47
816,11224,LAPEL MUNICIPAL GAS CO,Municipal Owned,IN,0.75,-0.75,0,0,1.2,0.7,0.0,0.0,0.20000000000000018,3.1,0
817,11216,"LANETT GAS DEPT, CITY OF",Municipal Owned,AL,0,1,1,0,1,1,1,1,0,0,2
818,11208,"LANCASTER MUNICIPAL GAS CO, CITY OF",Municipal Owned,OH,5,1,0.5099999999999998,9.94,4.2669999999999995,4.683,8.07,2.289999999999999,4.440000000000005,6.164999999999999,4.567
819,11192,LANCASTER COUNTY NATURAL GAS AUTH,Municipal Owned,SC,0,6,3,8,15,28,15,395,27,25,63
820,11184,LAMONI MUNICIPAL UTILITIES,Municipal Owned,IA,0,0,0,0,0.04,0.38,0.0,0.0,0.0,0.0,0
821,11128,LAKE PARK PUBLIC UTILITIES,Municipal Owned,MN,0,0.1,0.0,0.0,0.0,1.2999999999999998,0.10000000000000009,0.0,0.0,0.0,0
822,11120,LAKE COUNTY UTIL DIST,Municipal Owned,TN,0,0,0,2,0,0,0,0,0,0,0
823,11119,LAKE PARK MUNICIPAL UTILITIES,Municipal Owned,IA,0,0,0,0,0,0,0,0,0,0,0
824,11113,"LAKE CITY, CITY OF",Municipal Owned,FL,0,1.12,0.75,0.0,0.5920000000000001,6.664,0.48900000000000077,2.119999999999999,0.4660000000000011,2.2859999999999996,0.929
825,11096,LAKE APOPKA NATURAL GAS DISTRICT,Municipal Owned,FL,5.059,4.819999999999999,20.711,60.229,22.01299999999999,35.83100000000002,37.20999999999998,29.287000000000006,27.436000000000007,31.553999999999974,22.927
826,11080,"LAGRANGE GAS DEPT, CITY OF",Municipal Owned,GA,6.86,0.6049999999999995,0.0,0.31700000000000017,1.6999999999999993,1.2400000000000002,0.7990000000000013,3.639999999999999,0.0,4.186999999999999,1
827,11064,"LAFAYETTE GAS & UTILITIES DEPT, CITY OF",Municipal Owned,TN,0,1,1,0,0,0,6,1,2,1,1
828,11056,"LAFAYETTE UTILITY APT, CITY OF",Municipal Owned,GA,0,3.2,3.83,0.0,2.62,0.0,0.0,0.0,0.8300000000000001,0.0,0
829,11040,"LACYGNE GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
830,11032,SPIRE MISSOURI INC. EAST,Investor Owned,MO,28,30,55,77,83.50099999999998,101.81900000000002,101.24000000000001,112.79000000000002,111.72799999999995,116.96199999999999,151.32
831,11016,LA CENTER NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
832,10350,"KUTTAWA NATURAL GAS, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
833,10340,KROTZ SPRINGS GAS SYSTEM,Municipal Owned,LA,0,11,-11,0,0,0,0,0,0,0,0
834,10330,"KOUNTZE MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0.06,0.18,0.0,0.0,0.27,0.0,0.0,0.020000000000000018,0.04899999999999993,0
835,10310,KNOXVILLE UTILITIES BOARD,Municipal Owned,TN,28,20,30,30,44,27,36,25,26,55,56
836,10270,KINGS MOUNTAIN NATURAL GAS SYSTEM,Municipal Owned,NC,0.192,0.194,8.811,0.8180000000000014,0.1559999999999988,0.6370000000000005,0.3719999999999999,0.6920000000000002,0.03200000000000003,0.051000000000000156,0.288
837,10260,"KINDER GAS SYSTEMS, TOWN OF",Municipal Owned,LA,0,0,0,0,30.5,0.0,0.3099999999999987,0.0,0.0,-30.81,0
838,10251,"KIEFER, CITY OF",Municipal Owned,OK,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1299999999999999,0.0,0.0,0
839,10240,KEYES MUNICIPAL GAS & WATER SYSTEM,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
840,10210,KEVIL NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
841,10180,KENTWOOD NATURAL GAS SYSTEM,Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
842,10156,KENNETT MUNICIPAL GAS SYSTEM,Municipal Owned,MO,0,0,0.25,-0.04000000000000001,0.0,0.0,1.0,0.29000000000000004,0.19999999999999996,0.9000000000000001,0.2
843,10123,"KECHI, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,1,0,1.85,0
844,10100,KAW CITY MUNICIPAL GAS DEPT,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
845,10070,KARNAK MUNICIPAL GAS UTILITY,Municipal Owned,IL,0,0,0,0,0,0,0,0,0,0,0
846,10060,"KAPLAN GAS DEPT, CITY OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
847,9310,"JONESVILLE, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
848,9300,JONESBORO MUNICIPAL GAS,Municipal Owned,IL,0,0,0,0,0.06,0.0,0.0,0.0,0.0,0.0,0
849,9290,JONES CITY MUNICIPAL GAS SYSTEM,Municipal Owned,OK,0,0,0,0,1,0,0,1,0,0,0
850,9280,JOINT UTILIITIES BOARD - ALTENBURG & FROHNA,Municipal Owned,MO,0,0,0,0,0.178,0.0,0.0,0.0,0.0,0.0,0
851,9276,JOINTLY OWNED NATURAL GAS,Municipal Owned,GA,18.02,0.0,6.68,5.890000000000001,8.73,14.79,11.099999999999994,3.034000000000006,3.730000000000004,11.355999999999995,1.71
852,9260,JOHNSON COUNTY GAS CO INC,Privately Owned,KY,0,32,0,18,0,0,0,0,0,0,50
853,9245,"JOAQUIN, CITY OF",Municipal Owned,TX,0,0,0,0,0.015,0.2,0.11000000000000001,0.0,0.35800000000000004,0.0,0
854,9210,"JENA GAS SYSTEM, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
855,9200,JEFFERSON - COCKE CO UTIL DIST,Municipal Owned,TN,1.05,6.62,13.33,3,4,8,14,4,6,5,5
856,9170,JAY UTILITIES AUTH,Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
857,9160,"JAY, TOWN OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0,0
858,9140,JASPER MUNICIPAL UTILITIES,Municipal Owned,IN,0.956,0.2350000000000001,0.09999999999999987,0.19300000000000006,0.3939999999999999,1.598,1.362,0.2599999999999998,0.6120000000000001,0.45999999999999996,0.106
859,9130,"JASPER, CITY OF",Municipal Owned,FL,0,0,5,0,0,0,0,0.5679999999999996,0.0,0.0,0
860,9120,JASONVILLE GAS UTILITY,Municipal Owned,IN,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0
861,9110,"JAMESTOWN MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
862,9100,JAMESTOWN GAS SYSTEM,Municipal Owned,TN,0,0,0,0,3.93,0.19999999999999973,0.40000000000000036,0.5,0.0,3.2800000000000002,2
863,9070,"JACKSONVILLE WATER WORK, GAS & SEWER BOARD",Municipal Owned,AL,0,1,0.5,1.5,1,1,1.5,0.0,0.2999999999999998,1.0,1
864,9040,JACKSON ENERGY AUTHORITY,Municipal Owned,TN,5.11,8.489999999999998,15.790000000000001,10.409999999999997,12.770000000000003,13.830000000000005,6.489999999999995,12.909999999999997,20.180000000000007,3.549999999999997,6.59
865,9030,"JACKSON, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
866,8326,ITAWAMBA INDUSTRIAL GAS CO,Privately Owned,MS,0,0,0,0,0,0,0,0,0,0,0
867,8321,"ISABEL, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
868,8230,"IOTA GAS DEPT, TOWN OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
869,8220,IOLA MUNICIPAL GAS CO,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
870,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,Investor Owned,IA,1.47,2.25,3.27,1.4299999999999997,0.6099999999999994,-0.009999999999999787,255.45000000000002,65.38999999999999,65.76999999999998,73.24000000000001,14.21
871,8160,INTERMOUNTAIN GAS CO,Investor Owned,ID,25,20,37.099999999999994,81.6,86.4,92.69000000000003,98.31,109.5,167.60000000000002,123.79999999999995,129.2
872,8090,INDIANA UTILITIES CORP,Investor Owned,IN,5,1,1,7,5,6,1,1,3,7,8
873,8080,INDIANA NATURAL GAS CORP,Investor Owned,IN,0.5,4.5,2,2,9,8,2,1,1,6,4
874,8070,INDIANA GAS CO INC,Investor Owned,IN,87,105,106,138,-4.322000000000003,388.40999999999997,199.63400000000001,221.74500000000012,250.0279999999998,194.19700000000012,179.432
875,8030,ILLINOIS GAS CO,Privately Owned,IL,1.02,4.800000000000001,2.09,2.6999999999999993,0.6500000000000004,2.1500000000000004,0.7300000000000004,0.0,1.9800000000000004,2.849999999999998,1.68
876,8020,IGNACIO MUNICIPAL GAS,Municipal Owned,CO,0,1.387,0.10400000000000009,1.221,0.01499999999999968,-0.14399999999999968,0.11099999999999977,0.996,0.0,0.0,0
877,8010,IBERVILLE PARISH NATURAL GAS SYSTEM,Municipal Owned,LA,4.2,0.0,0.0,0.0,1.0,1.0,1.7000000000000002,0.5,0.0,3.1999999999999993,0
878,7700,"HUXLEY, CITY OF",Municipal Owned,TX,0,0,0.03,0.7,0.0,2.64,0.0,3.5,0.0,4.3,1.18
879,7695,HUTCHINSON UTILITIES COMMISSION,Municipal Owned,MN,1.619,0.4829999999999999,0.49700000000000033,1.2429999999999999,0.9279999999999995,0.6300000000000008,0.08000000000000007,0.3049999999999997,0.41999999999999993,0.2989999999999995,0.511
880,7685,HUNTSVILLE GAS SYSTEM,Municipal Owned,AL,10,6,9.600000000000001,10.699999999999996,23.012,22.53,35.628,27.439999999999998,27.360000000000014,27.22,29.73
881,7680,"HUNTINGTON GAS CO, CITY OF",Municipal Owned,TX,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000000000000004,0
882,7670,"HUNTINGBURG GAS SYSTEM, CITY OF",Municipal Owned,IN,0.61,0.9269999999999999,-1.537,0,2.44,5.369999999999999,4.11,0.7599999999999998,2.6899999999999995,1.700000000000001,1.4
883,7655,HUMPHREYS COUNTY UTILITY DISTRICT,Municipal Owned,TN,0,0,2,3,6,2,3,3,1,9,1
884,7650,HUMBOLDT UTILITIES - GAS DEPT,Municipal Owned,TN,0,0,0,1,2,2,3,0,1,0,1
885,7645,HUMBOLDT CITY GAS DEPT,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,1,0
886,7637,HULBERT PUBLIC WORKS AUTH,Municipal Owned,OK,0,0,0.4,0.5,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0
887,7610,HOWARD MUNICIPAL GAS SYSTEM,Municipal Owned,KS,0,0,13,0,0,0,0,0,-13,0,0
888,7365,HORTON HIGHWAY UTILITY DISTRICT,Municipal Owned,TN,15,-12,4,1.5,3.0999999999999996,11.4,3.1000000000000014,2.8999999999999986,9.200000000000003,2.799999999999997,3.9
889,7360,"HORNBECK GAS DEPT, CITY OF",Municipal Owned,LA,0,0,0,0,0,3,0,0,0,0,0
890,7348,DOMINION ENERGY WEST VIRGINIA,Investor Owned,WV,9.25,18.006,14.133000000000003,17.314999999999998,16.808,21.409000000000006,22.97999999999999,29.339000000000013,27.407999999999987,22.75200000000001,26.638
891,7330,"HOLYOKE GAS & ELECTRIC DEPT, CITY OF",Municipal Owned,MA,1,2,1,3,2,1,2,2,1,2,1
892,7325,HOLLY SPRINGS MUNICIPAL GAS,Municipal Owned,MS,24.465,0.0,2.4080000000000013,7.486000000000001,20.192,21.176000000000002,0.0,1.461999999999989,-1.0,0.0,0
893,7310,"HOHENWALD NATURAL GAS SYSTEM, CITY OF",Municipal Owned,TN,0,0,0,0,0,1,1,6,2,3,2
894,7300,"HOGANSVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,2.08,0.0,0.0,0.0,0.0,0.03200000000000003,0.0,0.0,0.0,0.0,0
895,7255,"HICKMAN GAS DEPT, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
896,7250,HIBBING PUBLIC UTILITIES COMM,Municipal Owned,MN,0.35,0.0,0.067,0.08200000000000002,0.791,0.06000000000000005,0.029999999999999805,0.030000000000000027,0.0,0.8800000000000001,0
897,7245,"HESSTON, CITY OF",Municipal Owned,KS,0,0,0,0,0.62,0.0,0.0,0.0,0.0,0.0,0.3
898,7242,HERMAN OIL & GAS CO INC,Privately Owned,PA,2.5,27.5,1,1.7000000000000028,0.0,2.6999999999999957,0.0,0.7000000000000028,1.6499999999999986,1.1300000000000026,2.6
899,7240,HERMANN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,0.1,0.1,0.49999999999999994,0.9000000000000001,1.6,0.6999999999999997,0.6999999999999997,0.5,0.3000000000000007,0.6999999999999993,0.4
900,7225,HENNING GAS DEPT,Municipal Owned,TN,0,0,0,11,0,0,-11,0,0,0,0
901,7220,HENDERSON MUNICIPAL GAS,Municipal Owned,KY,1,4,4.300000000000001,1.3499999999999996,4.65,1.7899999999999991,1.5500000000000007,3.2699999999999996,2.0,1.7699999999999996,3.69
902,7215,"HENDERSON GAS DEPT, CITY OF",Municipal Owned,TN,0,8,14,5,5,10,3,9,5,4,2
903,7210,"HEMPSTEAD, CITY OF",Municipal Owned,TX,0,0,0,1,1,0,0,0,0,0,0
904,7205,"HEMPHILL MUNICIPLE SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
905,7190,HAZEN NATURAL GAS CO,Municipal Owned,AR,0,0,0,0,0,0,0,0,0,0,0
906,7185,"HAZARD GAS CO, CITY OF",Municipal Owned,KY,0,0,0,0,0,0,1,0,-1,0,7
907,7180,HAWLEY UTILITIES COMM,Municipal Owned,MN,0,0,0.27,0.72,0.0,0.0,0.050000000000000044,0.3899999999999999,0.0,0.5,0
908,7175,"HAWKINSVILLE, CITY OF",Municipal Owned,GA,0,0,0,1.9,0.0,2.43,2.08,3.1500000000000004,1.1999999999999993,0.10999999999999943,2.42
909,7170,HAWKINS COUNTY UTILITY DIST,Municipal Owned,TN,3,1,3,9,2,1,3,5,0,3.5599999999999987,3.526
910,7165,"HAWARDEN GAS DEPT, CITY OF",Municipal Owned,IA,6,0,0,0,0,0,0,0,0,1,1
911,7155,"HAVANA, TOWN OF",Municipal Owned,FL,0,0,0,0,0,0,0,0,0,0.34,0
912,7135,HASTINGS UTILITIES,Municipal Owned,NE,2,3,2.5,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.5
913,7130,HASKELL PUBLIC WORKS AUTH,Municipal Owned,OK,1,0,0,0,0,0,0,1,0,0,3
914,7125,HARVEYVILLE GAS DEPT,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
915,7120,HARTWELL GAS DEPT,Municipal Owned,GA,7.3,14.599999999999998,7.700000000000003,4.299999999999997,3.259999999999998,6.300000000000004,4.699999999999996,3.200000000000003,5.329999999999998,1.8900000000000006,2.67
916,7110,HARTSELLE UTILITIES BOARD,Municipal Owned,AL,2,3,3.5,0.0,5.41,1.629999999999999,1.3200000000000003,1.0,113.00000000000001,54.809999999999974,0.72
917,7100,"HARRISONBURG, VILLAGE OF",Municipal Owned,LA,0,0,0,0,0,0,0,0,0,0,0
918,7095,HARRISBURG WATER & GAS DIV,Municipal Owned,AR,0.5,1.0,0.0,0.0,0.8500000000000001,2.5500000000000003,0.6999999999999993,0.0,0.0,0.0,0
919,7090,HARRIMAN UTILITIES BOARD,Municipal Owned,TN,0,0,0,5,0,1,0,1.25,1.0,0.0,0
920,7080,HARLAN MUNICIPAL UTILITIES,Municipal Owned,IA,0,0,0.3,0.10000000000000003,0.0,1.6,0,0,0.2999999999999998,0.0,0.25
921,7077,HARDTNER CITY GAS DEPT,Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
922,7075,HARDIN NATURAL GAS SYSTEM,Municipal Owned,KY,0,0,0,0,0,0,0,0,0,0,0
923,7065,"HARDESTY MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,OK,0,0,0,0,0,0,0,0,0,0,0
924,7060,HARDEMAN - FAYETTE UTILITY DISTRICT,Cooperative,TN,0,2,3,0,4,12,5,-11,0,3,2
925,7040,"HAMILTON GAS DEPT, CITY OF",Municipal Owned,OH,3,2,0,0,0,0,1,1,1,1,1
926,7030,"HALSTEAD GAS DEPT, CITY OF",Municipal Owned,KS,0.227,0.10600000000000001,0.08999999999999997,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.447
927,7025,"HALLS GAS DEPT, TOWN OF",Municipal Owned,TN,2,0,1,0,1,0,-1,0,0,2,5
928,7020,"HALLOCK GAS DEPT, VILLAGE OF",Municipal Owned,MN,0,0,0,0,0,0,0,0,0,0,0
929,6960,GUYMON MUNICIPAL GAS CO,Municipal Owned,OK,0,0.501,0.30000000000000004,0.47999999999999987,1.1199999999999999,0.9260000000000002,0.6139999999999999,1.0259999999999998,0.42100000000000026,0.3420000000000005,0.599
930,6950,GUTHRIE CENTER MUNICIPAL UTILITIES,Municipal Owned,IA,0,0.5,0.0,0.0,0.5,0,0,0,0,0,0
